t_s,I_A,voltage_V,T_degC,soc,pulse_id,seg_type
10585.5,0.0,3.684098642878276,25.0,0.4833611111111111,3,relax
10585.6,0.0,3.684100029881784,25.0,0.4833611111111111,3,relax
10585.7,0.0,3.684115670845613,25.0,0.4833611111111111,3,relax
10585.8,0.0,3.6841354678735407,25.0,0.4833611111111111,3,relax
10585.9,0.0,3.684122370948854,25.0,0.4833611111111111,3,relax
10586.0,0.0,3.684112021355567,25.0,0.4833611111111111,3,relax
10586.1,0.0,3.684138208003769,25.0,0.4833611111111111,3,relax
10586.2,0.0,3.684145436957063,25.0,0.4833611111111111,3,relax
10586.3,0.0,3.684136529640652,25.0,0.4833611111111111,3,relax
10586.4,0.0,3.6841401874993145,25.0,0.4833611111111111,3,relax
10586.5,0.0,3.6841616129216193,25.0,0.4833611111111111,3,relax
10586.6,0.0,3.684179924413241,25.0,0.4833611111111111,3,relax
10586.7,0.0,3.68415900725036,25.0,0.4833611111111111,3,relax
10586.8,0.0,3.68418871486196,25.0,0.4833611111111111,3,relax
10586.9,0.0,3.684189545341062,25.0,0.4833611111111111,3,relax
10587.0,0.0,3.684182507347084,25.0,0.4833611111111111,3,relax
10587.1,0.0,3.684179476791867,25.0,0.4833611111111111,3,relax
10587.2,0.0,3.684169325285657,25.0,0.4833611111111111,3,relax
10587.3,0.0,3.684195278831184,25.0,0.4833611111111111,3,relax
10587.4,0.0,3.684187533641452,25.0,0.4833611111111111,3,relax
10587.5,0.0,3.6842143764835966,25.0,0.4833611111111111,3,relax
10587.6,0.0,3.684203229379954,25.0,0.4833611111111111,3,relax
10587.7,0.0,3.684222154339786,25.0,0.4833611111111111,3,relax
10587.8,0.0,3.684209927118858,25.0,0.4833611111111111,3,relax
10587.9,0.0,3.684227311459996,25.0,0.4833611111111111,3,relax
10588.0,0.0,3.6842214364708976,25.0,0.4833611111111111,3,relax
10588.1,0.0,3.684238745492785,25.0,0.4833611111111111,3,relax
10588.2,0.0,3.68422228215413,25.0,0.4833611111111111,3,relax
10588.3,0.0,3.684233142517158,25.0,0.4833611111111111,3,relax
10588.4,0.0,3.684235962860842,25.0,0.4833611111111111,3,relax
10588.5,0.0,3.684247497800521,25.0,0.4833611111111111,3,relax
10588.6,0.0,3.684275641685165,25.0,0.4833611111111111,3,relax
10588.7,0.0,3.684260376153354,25.0,0.4833611111111111,3,relax
10588.8,0.0,3.684258610294942,25.0,0.4833611111111111,3,relax
10588.9,0.0,3.684258098513802,25.0,0.4833611111111111,3,relax
10589.0,0.0,3.6842946015619633,25.0,0.4833611111111111,3,relax
10589.1,0.0,3.684296830757196,25.0,0.4833611111111111,3,relax
10589.2,0.0,3.684280003406516,25.0,0.4833611111111111,3,relax
10589.3,0.0,3.684272716377742,25.0,0.4833611111111111,3,relax
10589.4,0.0,3.684269183322386,25.0,0.4833611111111111,3,relax
10589.5,0.0,3.684303043190714,25.0,0.4833611111111111,3,relax
10589.6,0.0,3.684311450306055,25.0,0.4833611111111111,3,relax
10589.7,0.0,3.684292694397164,25.0,0.4833611111111111,3,relax
10589.8,0.0,3.684305880234255,25.0,0.4833611111111111,3,relax
10589.9,0.0,3.684314355928348,25.0,0.4833611111111111,3,relax
10590.0,0.0,3.6843212184969607,25.0,0.4833611111111111,3,relax
10590.1,0.0,3.6843083744299063,25.0,0.4833611111111111,3,relax
10590.2,0.0,3.6843176987334423,25.0,0.4833611111111111,3,relax
10590.3,0.0,3.684320647381368,25.0,0.4833611111111111,3,relax
10590.4,0.0,3.684317471749522,25.0,0.4833611111111111,3,relax
10590.5,0.0,3.684339684762612,25.0,0.4833611111111111,3,relax
10590.6,0.0,3.684333929721969,25.0,0.4833611111111111,3,relax
10590.7,0.0,3.684358937633785,25.0,0.4833611111111111,3,relax
10590.8,0.0,3.684352458701824,25.0,0.4833611111111111,3,relax
10590.9,0.0,3.684348260339082,25.0,0.4833611111111111,3,relax
10591.0,0.0,3.6843549520866254,25.0,0.4833611111111111,3,relax
10591.1,0.0,3.684356121482416,25.0,0.4833611111111111,3,relax
10591.2,0.0,3.684390982280026,25.0,0.4833611111111111,3,relax
10591.3,0.0,3.684366490390752,25.0,0.4833611111111111,3,relax
10591.4,0.0,3.6843639481281256,25.0,0.4833611111111111,3,relax
10591.5,0.0,3.684373409925716,25.0,0.4833611111111111,3,relax
10591.6,0.0,3.684375480183984,25.0,0.4833611111111111,3,relax
10591.7,0.0,3.6843764564290415,25.0,0.4833611111111111,3,relax
10591.8,0.0,3.684395238794035,25.0,0.4833611111111111,3,relax
10591.9,0.0,3.6843959074061305,25.0,0.4833611111111111,3,relax
10592.0,0.0,3.684398893496285,25.0,0.4833611111111111,3,relax
10592.1,0.0,3.684410365214263,25.0,0.4833611111111111,3,relax
10592.2,0.0,3.6844151778689462,25.0,0.4833611111111111,3,relax
10592.3,0.0,3.6844045484972647,25.0,0.4833611111111111,3,relax
10592.4,0.0,3.6844241755105616,25.0,0.4833611111111111,3,relax
10592.5,0.0,3.6844205237936016,25.0,0.4833611111111111,3,relax
10592.6,0.0,3.6844192823707735,25.0,0.4833611111111111,3,relax
10592.7,0.0,3.684428477256425,25.0,0.4833611111111111,3,relax
10592.8,0.0,3.684428413072133,25.0,0.4833611111111111,3,relax
10592.9,0.0,3.6844198264335537,25.0,0.4833611111111111,3,relax
10593.0,0.0,3.684433661432408,25.0,0.4833611111111111,3,relax
10593.1,0.0,3.68442225331585,25.0,0.4833611111111111,3,relax
10593.2,0.0,3.684448468684181,25.0,0.4833611111111111,3,relax
10593.3,0.0,3.6844356530619735,25.0,0.4833611111111111,3,relax
10593.4,0.0,3.684451764335098,25.0,0.4833611111111111,3,relax
10593.5,0.0,3.6844559788788094,25.0,0.4833611111111111,3,relax
10593.6,0.0,3.684448396189706,25.0,0.4833611111111111,3,relax
10593.7,0.0,3.684472175855011,25.0,0.4833611111111111,3,relax
10593.8,0.0,3.684459970078619,25.0,0.4833611111111111,3,relax
10593.9,0.0,3.684471277543103,25.0,0.4833611111111111,3,relax
10594.0,0.0,3.6844647968149142,25.0,0.4833611111111111,3,relax
10594.1,0.0,3.684485231152274,25.0,0.4833611111111111,3,relax
10594.2,0.0,3.6844956882728535,25.0,0.4833611111111111,3,relax
10594.3,0.0,3.684488506785735,25.0,0.4833611111111111,3,relax
10594.4,0.0,3.6844930321517015,25.0,0.4833611111111111,3,relax
10594.5,0.0,3.6844838895603473,25.0,0.4833611111111111,3,relax
10594.6,0.0,3.68449772503125,25.0,0.4833611111111111,3,relax
10594.7,0.0,3.68449462568133,25.0,0.4833611111111111,3,relax
10594.8,0.0,3.684516393977569,25.0,0.4833611111111111,3,relax
10594.9,0.0,3.684498805536375,25.0,0.4833611111111111,3,relax
10595.0,0.0,3.684514453764552,25.0,0.4833611111111111,3,relax
10595.1,0.0,3.684514408292254,25.0,0.4833611111111111,3,relax
10595.2,0.0,3.684530225229177,25.0,0.4833611111111111,3,relax
10595.3,0.0,3.684525834327008,25.0,0.4833611111111111,3,relax
10595.4,0.0,3.684503164519852,25.0,0.4833611111111111,3,relax
10595.5,0.0,3.6845394430619214,25.0,0.4833611111111111,3,relax
10595.6,0.0,3.684519825075826,25.0,0.4833611111111111,3,relax
10595.7,0.0,3.684540944333411,25.0,0.4833611111111111,3,relax
10595.8,0.0,3.6845192745120254,25.0,0.4833611111111111,3,relax
10595.9,0.0,3.6845398071777526,25.0,0.4833611111111111,3,relax
10596.0,0.0,3.68454863664344,25.0,0.4833611111111111,3,relax
10596.1,0.0,3.684521091134499,25.0,0.4833611111111111,3,relax
10596.2,0.0,3.684534284269133,25.0,0.4833611111111111,3,relax
10596.3,0.0,3.684576027425784,25.0,0.4833611111111111,3,relax
10596.4,0.0,3.684553510166949,25.0,0.4833611111111111,3,relax
10596.5,0.0,3.684578097253591,25.0,0.4833611111111111,3,relax
10596.6,0.0,3.684564792280212,25.0,0.4833611111111111,3,relax
10596.7,0.0,3.6845599981793815,25.0,0.4833611111111111,3,relax
10596.8,0.0,3.684564915071357,25.0,0.4833611111111111,3,relax
10596.9,0.0,3.684569148388592,25.0,0.4833611111111111,3,relax
10597.0,0.0,3.684574489136861,25.0,0.4833611111111111,3,relax
10597.1,0.0,3.684584866713177,25.0,0.4833611111111111,3,relax
10597.2,0.0,3.684582309232316,25.0,0.4833611111111111,3,relax
10597.3,0.0,3.6845985558228014,25.0,0.4833611111111111,3,relax
10597.4,0.0,3.6845886866000543,25.0,0.4833611111111111,3,relax
10597.5,0.0,3.6845834531014767,25.0,0.4833611111111111,3,relax
10597.6,0.0,3.684599779915053,25.0,0.4833611111111111,3,relax
10597.7,0.0,3.684594851799953,25.0,0.4833611111111111,3,relax
10597.8,0.0,3.6846119063299327,25.0,0.4833611111111111,3,relax
10597.9,0.0,3.6846067862036342,25.0,0.4833611111111111,3,relax
10598.0,0.0,3.684601926212701,25.0,0.4833611111111111,3,relax
10598.1,0.0,3.684614839934503,25.0,0.4833611111111111,3,relax
10598.2,0.0,3.6846067601002512,25.0,0.4833611111111111,3,relax
10598.3,0.0,3.684616534410692,25.0,0.4833611111111111,3,relax
10598.4,0.0,3.68460841539104,25.0,0.4833611111111111,3,relax
10598.5,0.0,3.684644927956384,25.0,0.4833611111111111,3,relax
10598.6,0.0,3.684622998035449,25.0,0.4833611111111111,3,relax
10598.7,0.0,3.684618198512661,25.0,0.4833611111111111,3,relax
10598.8,0.0,3.684609328964037,25.0,0.4833611111111111,3,relax
10598.9,0.0,3.684649226861292,25.0,0.4833611111111111,3,relax
10599.0,0.0,3.684653979871143,25.0,0.4833611111111111,3,relax
10599.1,0.0,3.684643959869711,25.0,0.4833611111111111,3,relax
10599.2,0.0,3.6846362013648486,25.0,0.4833611111111111,3,relax
10599.3,0.0,3.6846487239788095,25.0,0.4833611111111111,3,relax
10599.4,0.0,3.684643995556988,25.0,0.4833611111111111,3,relax
10599.5,0.0,3.684643850558595,25.0,0.4833611111111111,3,relax
10599.6,0.0,3.6846605402247303,25.0,0.4833611111111111,3,relax
10599.7,0.0,3.68466535523253,25.0,0.4833611111111111,3,relax
10599.8,0.0,3.684653125585797,25.0,0.4833611111111111,3,relax
10599.9,0.0,3.684674254310373,25.0,0.4833611111111111,3,relax
10600.0,0.0,3.6846622006710743,25.0,0.4833611111111111,3,relax
10600.1,0.0,3.684639191783652,25.0,0.4833611111111111,3,relax
10600.2,0.0,3.684659393138514,25.0,0.4833611111111111,3,relax
10600.3,0.0,3.684682471719765,25.0,0.4833611111111111,3,relax
10600.4,0.0,3.68468033590723,25.0,0.4833611111111111,3,relax
10600.5,0.0,3.684690465242736,25.0,0.4833611111111111,3,relax
10600.6,0.0,3.6846895089084426,25.0,0.4833611111111111,3,relax
10600.7,0.0,3.684700886010112,25.0,0.4833611111111111,3,relax
10600.8,0.0,3.684679621489352,25.0,0.4833611111111111,3,relax
10600.9,0.0,3.684701202184571,25.0,0.4833611111111111,3,relax
10601.0,0.0,3.684715541390624,25.0,0.4833611111111111,3,relax
10601.1,0.0,3.684694056067093,25.0,0.4833611111111111,3,relax
10601.2,0.0,3.6846881608400217,25.0,0.4833611111111111,3,relax
10601.3,0.0,3.684702616296919,25.0,0.4833611111111111,3,relax
10601.4,0.0,3.6847109629931216,25.0,0.4833611111111111,3,relax
10601.5,0.0,3.684715850414772,25.0,0.4833611111111111,3,relax
10601.6,0.0,3.684717320160682,25.0,0.4833611111111111,3,relax
10601.7,0.0,3.684745235869808,25.0,0.4833611111111111,3,relax
10601.8,0.0,3.68470851362557,25.0,0.4833611111111111,3,relax
10601.9,0.0,3.684712256084129,25.0,0.4833611111111111,3,relax
10602.0,0.0,3.6847295756108367,25.0,0.4833611111111111,3,relax
10602.1,0.0,3.684719573011597,25.0,0.4833611111111111,3,relax
10602.2,0.0,3.684723112760068,25.0,0.4833611111111111,3,relax
10602.3,0.0,3.68473135968467,25.0,0.4833611111111111,3,relax
10602.4,0.0,3.684749059171604,25.0,0.4833611111111111,3,relax
10602.5,0.0,3.6847293390107407,25.0,0.4833611111111111,3,relax
10602.6,0.0,3.6847240817451823,25.0,0.4833611111111111,3,relax
10602.7,0.0,3.684744419696646,25.0,0.4833611111111111,3,relax
10602.8,0.0,3.684747926041025,25.0,0.4833611111111111,3,relax
10602.9,0.0,3.68476133348176,25.0,0.4833611111111111,3,relax
10603.0,0.0,3.684748205523247,25.0,0.4833611111111111,3,relax
10603.1,0.0,3.684749860037142,25.0,0.4833611111111111,3,relax
10603.2,0.0,3.684750364950756,25.0,0.4833611111111111,3,relax
10603.3,0.0,3.684755238766877,25.0,0.4833611111111111,3,relax
10603.4,0.0,3.6847494495120094,25.0,0.4833611111111111,3,relax
10603.5,0.0,3.68476052804087,25.0,0.4833611111111111,3,relax
10603.6,0.0,3.684750885409773,25.0,0.4833611111111111,3,relax
10603.7,0.0,3.684771994888984,25.0,0.4833611111111111,3,relax
10603.8,0.0,3.684767510816836,25.0,0.4833611111111111,3,relax
10603.9,0.0,3.684773790160659,25.0,0.4833611111111111,3,relax
10604.0,0.0,3.6847665796695286,25.0,0.4833611111111111,3,relax
10604.1,0.0,3.684775455709796,25.0,0.4833611111111111,3,relax
10604.2,0.0,3.6847723401741006,25.0,0.4833611111111111,3,relax
10604.3,0.0,3.6847986371564345,25.0,0.4833611111111111,3,relax
10604.4,0.0,3.684788527775578,25.0,0.4833611111111111,3,relax
10604.5,0.0,3.68478288527924,25.0,0.4833611111111111,3,relax
10604.6,0.0,3.684793055086204,25.0,0.4833611111111111,3,relax
10604.7,0.0,3.6847967848331726,25.0,0.4833611111111111,3,relax
10604.8,0.0,3.684793881486221,25.0,0.4833611111111111,3,relax
10604.9,0.0,3.684782395761791,25.0,0.4833611111111111,3,relax
10605.0,0.0,3.684815611007104,25.0,0.4833611111111111,3,relax
10605.1,0.0,3.684798993100036,25.0,0.4833611111111111,3,relax
10605.2,0.0,3.6847978884424433,25.0,0.4833611111111111,3,relax
10605.3,0.0,3.684799773294789,25.0,0.4833611111111111,3,relax
10605.4,0.0,3.6848144243360106,25.0,0.4833611111111111,3,relax
10605.5,0.0,3.684805461695656,25.0,0.4833611111111111,3,relax
10605.6,0.0,3.684816568747306,25.0,0.4833611111111111,3,relax
10605.7,0.0,3.684816028918568,25.0,0.4833611111111111,3,relax
10605.8,0.0,3.684820743110495,25.0,0.4833611111111111,3,relax
10605.9,0.0,3.684828204060453,25.0,0.4833611111111111,3,relax
10606.0,0.0,3.6848145350902177,25.0,0.4833611111111111,3,relax
10606.1,0.0,3.6848056613308136,25.0,0.4833611111111111,3,relax
10606.2,0.0,3.684820011079093,25.0,0.4833611111111111,3,relax
10606.3,0.0,3.6848287245726574,25.0,0.4833611111111111,3,relax
10606.4,0.0,3.684833764179638,25.0,0.4833611111111111,3,relax
10606.5,0.0,3.684835815698448,25.0,0.4833611111111111,3,relax
10606.6,0.0,3.6848234684596832,25.0,0.4833611111111111,3,relax
10606.7,0.0,3.6848314045005335,25.0,0.4833611111111111,3,relax
10606.8,0.0,3.684834826489429,25.0,0.4833611111111111,3,relax
10606.9,0.0,3.684824038505072,25.0,0.4833611111111111,3,relax
10607.0,0.0,3.684825115411148,25.0,0.4833611111111111,3,relax
10607.1,0.0,3.6848576368229535,25.0,0.4833611111111111,3,relax
10607.2,0.0,3.6848342229823663,25.0,0.4833611111111111,3,relax
10607.3,0.0,3.684847457574569,25.0,0.4833611111111111,3,relax
10607.4,0.0,3.684843770219522,25.0,0.4833611111111111,3,relax
10607.5,0.0,3.684851857350683,25.0,0.4833611111111111,3,relax
10607.6,0.0,3.684853288318537,25.0,0.4833611111111111,3,relax
10607.7,0.0,3.684849693102704,25.0,0.4833611111111111,3,relax
10607.8,0.0,3.684845601287553,25.0,0.4833611111111111,3,relax
10607.9,0.0,3.6848587193228792,25.0,0.4833611111111111,3,relax
10608.0,0.0,3.684889944160565,25.0,0.4833611111111111,3,relax
10608.1,0.0,3.684871756179233,25.0,0.4833611111111111,3,relax
10608.2,0.0,3.684861395622416,25.0,0.4833611111111111,3,relax
10608.3,0.0,3.6848772705840376,25.0,0.4833611111111111,3,relax
10608.4,0.0,3.684884489283226,25.0,0.4833611111111111,3,relax
10608.5,0.0,3.684864909651152,25.0,0.4833611111111111,3,relax
10608.6,0.0,3.684875203934689,25.0,0.4833611111111111,3,relax
10608.7,0.0,3.68488333377189,25.0,0.4833611111111111,3,relax
10608.8,0.0,3.6848773736430784,25.0,0.4833611111111111,3,relax
10608.9,0.0,3.684877533758022,25.0,0.4833611111111111,3,relax
10609.0,0.0,3.6848905268843817,25.0,0.4833611111111111,3,relax
10609.1,0.0,3.684884369294443,25.0,0.4833611111111111,3,relax
10609.2,0.0,3.684884680960601,25.0,0.4833611111111111,3,relax
10609.3,0.0,3.684886278479708,25.0,0.4833611111111111,3,relax
10609.4,0.0,3.684895426626134,25.0,0.4833611111111111,3,relax
10609.5,0.0,3.6849025026564703,25.0,0.4833611111111111,3,relax
10609.6,0.0,3.684891053888608,25.0,0.4833611111111111,3,relax
10609.7,0.0,3.6849102596074537,25.0,0.4833611111111111,3,relax
10609.8,0.0,3.684873029708021,25.0,0.4833611111111111,3,relax
10609.9,0.0,3.684902226613621,25.0,0.4833611111111111,3,relax
10610.0,0.0,3.684910247234697,25.0,0.4833611111111111,3,relax
10610.1,0.0,3.684923979718268,25.0,0.4833611111111111,3,relax
10610.2,0.0,3.68492173242126,25.0,0.4833611111111111,3,relax
10610.3,0.0,3.684891379771542,25.0,0.4833611111111111,3,relax
10610.4,0.0,3.684909712317302,25.0,0.4833611111111111,3,relax
10610.5,0.0,3.684913946356336,25.0,0.4833611111111111,3,relax
10610.6,0.0,3.684901481346121,25.0,0.4833611111111111,3,relax
10610.7,0.0,3.684903582984876,25.0,0.4833611111111111,3,relax
10610.8,0.0,3.684910285836804,25.0,0.4833611111111111,3,relax
10610.9,0.0,3.684914080785116,25.0,0.4833611111111111,3,relax
10611.0,0.0,3.6849264520007616,25.0,0.4833611111111111,3,relax
10611.1,0.0,3.684925541852207,25.0,0.4833611111111111,3,relax
10611.2,0.0,3.6849097135298106,25.0,0.4833611111111111,3,relax
10611.3,0.0,3.684919358712221,25.0,0.4833611111111111,3,relax
10611.4,0.0,3.684912159363115,25.0,0.4833611111111111,3,relax
10611.5,0.0,3.684944532100478,25.0,0.4833611111111111,3,relax
10611.6,0.0,3.6849281662145215,25.0,0.4833611111111111,3,relax
10611.7,0.0,3.684931569957753,25.0,0.4833611111111111,3,relax
10611.8,0.0,3.684937070904899,25.0,0.4833611111111111,3,relax
10611.9,0.0,3.684933303124059,25.0,0.4833611111111111,3,relax
10612.0,0.0,3.6849531779676,25.0,0.4833611111111111,3,relax
10612.1,0.0,3.684946397132576,25.0,0.4833611111111111,3,relax
10612.2,0.0,3.6849518616099313,25.0,0.4833611111111111,3,relax
10612.3,0.0,3.684943082502481,25.0,0.4833611111111111,3,relax
10612.4,0.0,3.684953147916137,25.0,0.4833611111111111,3,relax
10612.5,0.0,3.6849421017867097,25.0,0.4833611111111111,3,relax
10612.6,0.0,3.684957611663602,25.0,0.4833611111111111,3,relax
10612.7,0.0,3.684954214391601,25.0,0.4833611111111111,3,relax
10612.8,0.0,3.684963788373434,25.0,0.4833611111111111,3,relax
10612.9,0.0,3.684949974256369,25.0,0.4833611111111111,3,relax
10613.0,0.0,3.6849591348197928,25.0,0.4833611111111111,3,relax
10613.1,0.0,3.684935151204934,25.0,0.4833611111111111,3,relax
10613.2,0.0,3.684946613037935,25.0,0.4833611111111111,3,relax
10613.3,0.0,3.684963250615381,25.0,0.4833611111111111,3,relax
10613.4,0.0,3.684954721286744,25.0,0.4833611111111111,3,relax
10613.5,0.0,3.684964791310567,25.0,0.4833611111111111,3,relax
10613.6,0.0,3.6849865354574303,25.0,0.4833611111111111,3,relax
10613.7,0.0,3.684961337637595,25.0,0.4833611111111111,3,relax
10613.8,0.0,3.68498056817752,25.0,0.4833611111111111,3,relax
10613.9,0.0,3.6849649442918255,25.0,0.4833611111111111,3,relax
10614.0,0.0,3.684973916596428,25.0,0.4833611111111111,3,relax
10614.1,0.0,3.68498045912344,25.0,0.4833611111111111,3,relax
10614.2,0.0,3.6849746142253417,25.0,0.4833611111111111,3,relax
10614.3,0.0,3.6849737591350538,25.0,0.4833611111111111,3,relax
10614.4,0.0,3.68499018252316,25.0,0.4833611111111111,3,relax
10614.5,0.0,3.68499563325079,25.0,0.4833611111111111,3,relax
10614.6,0.0,3.684971137047728,25.0,0.4833611111111111,3,relax
10614.7,0.0,3.6849802762588544,25.0,0.4833611111111111,3,relax
10614.8,0.0,3.684991386548366,25.0,0.4833611111111111,3,relax
10614.9,0.0,3.685003692194748,25.0,0.4833611111111111,3,relax
10615.0,0.0,3.6850115729849473,25.0,0.4833611111111111,3,relax
10615.1,0.0,3.684990246530286,25.0,0.4833611111111111,3,relax
10615.2,0.0,3.685004792253319,25.0,0.4833611111111111,3,relax
10615.3,0.0,3.6850082426806345,25.0,0.4833611111111111,3,relax
10615.4,0.0,3.684990913709126,25.0,0.4833611111111111,3,relax
10615.5,0.0,3.6849982977101554,25.0,0.4833611111111111,3,relax
10615.6,0.0,3.6849948675472817,25.0,0.4833611111111111,3,relax
10615.7,0.0,3.685008595015208,25.0,0.4833611111111111,3,relax
10615.8,0.0,3.685000990680195,25.0,0.4833611111111111,3,relax
10615.9,0.0,3.685010148582328,25.0,0.4833611111111111,3,relax
10616.0,0.0,3.684998432364393,25.0,0.4833611111111111,3,relax
10616.1,0.0,3.684996590079378,25.0,0.4833611111111111,3,relax
10616.2,0.0,3.6850110070630886,25.0,0.4833611111111111,3,relax
10616.3,0.0,3.685009364341558,25.0,0.4833611111111111,3,relax
10616.4,0.0,3.685028152809805,25.0,0.4833611111111111,3,relax
10616.5,0.0,3.685019654480681,25.0,0.4833611111111111,3,relax
10616.6,0.0,3.685029010391172,25.0,0.4833611111111111,3,relax
10616.7,0.0,3.685024952553509,25.0,0.4833611111111111,3,relax
10616.8,0.0,3.685027198163561,25.0,0.4833611111111111,3,relax
10616.9,0.0,3.684997886322755,25.0,0.4833611111111111,3,relax
10617.0,0.0,3.685012922204183,25.0,0.4833611111111111,3,relax
10617.1,0.0,3.685014303902388,25.0,0.4833611111111111,3,relax
10617.2,0.0,3.68502278473377,25.0,0.4833611111111111,3,relax
10617.3,0.0,3.685027460120488,25.0,0.4833611111111111,3,relax
10617.4,0.0,3.685034544381538,25.0,0.4833611111111111,3,relax
10617.5,0.0,3.685029899255736,25.0,0.4833611111111111,3,relax
10617.6,0.0,3.685006522069168,25.0,0.4833611111111111,3,relax
10617.7,0.0,3.6850474317089112,25.0,0.4833611111111111,3,relax
10617.8,0.0,3.685032099708639,25.0,0.4833611111111111,3,relax
10617.9,0.0,3.685036876504756,25.0,0.4833611111111111,3,relax
10618.0,0.0,3.685031660765714,25.0,0.4833611111111111,3,relax
10618.1,0.0,3.685046124483432,25.0,0.4833611111111111,3,relax
10618.2,0.0,3.685044947065102,25.0,0.4833611111111111,3,relax
10618.3,0.0,3.685027286880601,25.0,0.4833611111111111,3,relax
10618.4,0.0,3.685037734603272,25.0,0.4833611111111111,3,relax
10618.5,0.0,3.685048923583295,25.0,0.4833611111111111,3,relax
10618.6,0.0,3.685050495849621,25.0,0.4833611111111111,3,relax
10618.7,0.0,3.685057637429893,25.0,0.4833611111111111,3,relax
10618.8,0.0,3.6850437876532007,25.0,0.4833611111111111,3,relax
10618.9,0.0,3.6850508364756154,25.0,0.4833611111111111,3,relax
10619.0,0.0,3.685048352162884,25.0,0.4833611111111111,3,relax
10619.1,0.0,3.6850524097627217,25.0,0.4833611111111111,3,relax
10619.2,0.0,3.685047635950215,25.0,0.4833611111111111,3,relax
10619.3,0.0,3.685063589845869,25.0,0.4833611111111111,3,relax
10619.4,0.0,3.685044597563105,25.0,0.4833611111111111,3,relax
10619.5,0.0,3.6850577039317822,25.0,0.4833611111111111,3,relax
10619.6,0.0,3.6850471580478064,25.0,0.4833611111111111,3,relax
10619.7,0.0,3.685064352194473,25.0,0.4833611111111111,3,relax
10619.8,0.0,3.685061291058312,25.0,0.4833611111111111,3,relax
10619.9,0.0,3.685086815436788,25.0,0.4833611111111111,3,relax
10620.0,0.0,3.685057065475173,25.0,0.4833611111111111,3,relax
10620.1,0.0,3.68508465259397,25.0,0.4833611111111111,3,relax
10620.2,0.0,3.6850614989211943,25.0,0.4833611111111111,3,relax
10620.3,0.0,3.6850741253341663,25.0,0.4833611111111111,3,relax
10620.4,0.0,3.685074053419821,25.0,0.4833611111111111,3,relax
10620.5,0.0,3.685057268939139,25.0,0.4833611111111111,3,relax
10620.6,0.0,3.685071609811184,25.0,0.4833611111111111,3,relax
10620.7,0.0,3.685081854836029,25.0,0.4833611111111111,3,relax
10620.8,0.0,3.685060876052255,25.0,0.4833611111111111,3,relax
10620.9,0.0,3.685087068738062,25.0,0.4833611111111111,3,relax
10621.0,0.0,3.685060347485754,25.0,0.4833611111111111,3,relax
10621.1,0.0,3.6850808918422735,25.0,0.4833611111111111,3,relax
10621.2,0.0,3.685069167876839,25.0,0.4833611111111111,3,relax
10621.3,0.0,3.685070686595302,25.0,0.4833611111111111,3,relax
10621.4,0.0,3.68508747989939,25.0,0.4833611111111111,3,relax
10621.5,0.0,3.685090100253956,25.0,0.4833611111111111,3,relax
10621.6,0.0,3.685088614614239,25.0,0.4833611111111111,3,relax
10621.7,0.0,3.6850800858676487,25.0,0.4833611111111111,3,relax
10621.8,0.0,3.68508935088697,25.0,0.4833611111111111,3,relax
10621.9,0.0,3.685084124255999,25.0,0.4833611111111111,3,relax
10622.0,0.0,3.685096355728714,25.0,0.4833611111111111,3,relax
10622.1,0.0,3.6850697541726793,25.0,0.4833611111111111,3,relax
10622.2,0.0,3.6850914107209647,25.0,0.4833611111111111,3,relax
10622.3,0.0,3.685102472174099,25.0,0.4833611111111111,3,relax
10622.4,0.0,3.685087780709297,25.0,0.4833611111111111,3,relax
10622.5,0.0,3.685087992541081,25.0,0.4833611111111111,3,relax
10622.6,0.0,3.685083901063704,25.0,0.4833611111111111,3,relax
10622.7,0.0,3.685095764996238,25.0,0.4833611111111111,3,relax
10622.8,0.0,3.6850927981476223,25.0,0.4833611111111111,3,relax
10622.9,0.0,3.6851051546009135,25.0,0.4833611111111111,3,relax
10623.0,0.0,3.685087067481049,25.0,0.4833611111111111,3,relax
10623.1,0.0,3.685102634390828,25.0,0.4833611111111111,3,relax
10623.2,0.0,3.685094392795349,25.0,0.4833611111111111,3,relax
10623.3,0.0,3.685087156760314,25.0,0.4833611111111111,3,relax
10623.4,0.0,3.685092084033861,25.0,0.4833611111111111,3,relax
10623.5,0.0,3.6850858251146823,25.0,0.4833611111111111,3,relax
10623.6,0.0,3.685081496505997,25.0,0.4833611111111111,3,relax
10623.7,0.0,3.68509871693498,25.0,0.4833611111111111,3,relax
10623.8,0.0,3.685128330012277,25.0,0.4833611111111111,3,relax
10623.9,0.0,3.685100341190277,25.0,0.4833611111111111,3,relax
10624.0,0.0,3.68511213570086,25.0,0.4833611111111111,3,relax
10624.1,0.0,3.685106035753917,25.0,0.4833611111111111,3,relax
10624.2,0.0,3.6850992687950246,25.0,0.4833611111111111,3,relax
10624.3,0.0,3.685115852487949,25.0,0.4833611111111111,3,relax
10624.4,0.0,3.685097603667944,25.0,0.4833611111111111,3,relax
10624.5,0.0,3.685125497258967,25.0,0.4833611111111111,3,relax
10624.6,0.0,3.685106147068971,25.0,0.4833611111111111,3,relax
10624.7,0.0,3.685133951337721,25.0,0.4833611111111111,3,relax
10624.8,0.0,3.685126902340642,25.0,0.4833611111111111,3,relax
10624.9,0.0,3.685121751429591,25.0,0.4833611111111111,3,relax
10625.0,0.0,3.685119149275786,25.0,0.4833611111111111,3,relax
